term_id	exclusion_reason
NCIT:C150058	MONDO:excludeNonDisease
NCIT:C150059	MONDO:excludeNonDisease
NCIT:C150060	MONDO:excludeNonDisease
NCIT:C150061	MONDO:excludeNonDisease
NCIT:C150062	MONDO:excludeNonDisease
NCIT:C150063	MONDO:excludeNonDisease
NCIT:C150064	MONDO:excludeNonDisease
NCIT:C150065	MONDO:excludeNonDisease
NCIT:C150066	MONDO:excludeNonDisease
NCIT:C150067	MONDO:excludeNonDisease
NCIT:C150068	MONDO:excludeNonDisease
NCIT:C150069	MONDO:excludeNonDisease
NCIT:C150070	MONDO:excludeNonDisease
NCIT:C150071	MONDO:excludeNonDisease
NCIT:C150072	MONDO:excludeNonDisease
NCIT:C150073	MONDO:excludeNonDisease
NCIT:C150074	MONDO:excludeNonDisease
NCIT:C150075	MONDO:excludeNonDisease
NCIT:C150076	MONDO:excludeNonDisease
NCIT:C150077	MONDO:excludeNonDisease
NCIT:C150078	MONDO:excludeNonDisease
NCIT:C150079	MONDO:excludeNonDisease
NCIT:C150080	MONDO:excludeNonDisease
NCIT:C150081	MONDO:excludeNonDisease
NCIT:C150082	MONDO:excludeNonDisease
NCIT:C150083	MONDO:excludeNonDisease
NCIT:C150084	MONDO:excludeNonDisease
NCIT:C150085	MONDO:excludeNonDisease
NCIT:C150086	MONDO:excludeNonDisease
NCIT:C150087	MONDO:excludeNonDisease
NCIT:C150088	MONDO:excludeNonDisease
NCIT:C150089	MONDO:excludeNonDisease
NCIT:C150090	MONDO:excludeNonDisease
NCIT:C150099	MONDO:excludeNonDisease
NCIT:C1501	MONDO:excludeNonDisease
NCIT:C150100	MONDO:excludeNonDisease
NCIT:C150101	MONDO:excludeNonDisease
NCIT:C150102	MONDO:excludeNonDisease
NCIT:C150103	MONDO:excludeNonDisease
NCIT:C150104	MONDO:excludeNonDisease
NCIT:C150105	MONDO:excludeNonDisease
NCIT:C150106	MONDO:excludeNonDisease
NCIT:C150107	MONDO:excludeNonDisease
NCIT:C150108	MONDO:excludeNonDisease
NCIT:C150109	MONDO:excludeNonDisease
NCIT:C150110	MONDO:excludeNonDisease
NCIT:C150111	MONDO:excludeNonDisease
NCIT:C150112	MONDO:excludeNonDisease
NCIT:C150113	MONDO:excludeNonDisease
NCIT:C150114	MONDO:excludeNonDisease
NCIT:C150115	MONDO:excludeNonDisease
NCIT:C150116	MONDO:excludeNonDisease
NCIT:C150117	MONDO:excludeNonDisease
NCIT:C150118	MONDO:excludeNonDisease
NCIT:C150119	MONDO:excludeNonDisease
NCIT:C150120	MONDO:excludeNonDisease
NCIT:C150121	MONDO:excludeNonDisease
NCIT:C150122	MONDO:excludeNonDisease
NCIT:C150123	MONDO:excludeNonDisease
NCIT:C150124	MONDO:excludeNonDisease
NCIT:C150125	MONDO:excludeNonDisease
NCIT:C150126	MONDO:excludeNonDisease
NCIT:C150127	MONDO:excludeNonDisease
NCIT:C150128	MONDO:excludeNonDisease
NCIT:C150129	MONDO:excludeNonDisease
NCIT:C150134	MONDO:excludeNonDisease
NCIT:C150135	MONDO:excludeNonDisease
NCIT:C150136	MONDO:excludeNonDisease
NCIT:C150137	MONDO:excludeNonDisease
NCIT:C150138	MONDO:excludeNonDisease
NCIT:C150139	MONDO:excludeNonDisease
NCIT:C150140	MONDO:excludeNonDisease
NCIT:C150141	MONDO:excludeNonDisease
NCIT:C150142	MONDO:excludeNonDisease
NCIT:C150143	MONDO:excludeNonDisease
NCIT:C150144	MONDO:excludeNonDisease
NCIT:C150145	MONDO:excludeNonDisease
NCIT:C150146	MONDO:excludeNonDisease
NCIT:C150147	MONDO:excludeNonDisease
NCIT:C150148	MONDO:excludeNonDisease
NCIT:C150149	MONDO:excludeNonDisease
NCIT:C150150	MONDO:excludeNonDisease
NCIT:C150151	MONDO:excludeNonDisease
NCIT:C150152	MONDO:excludeNonDisease
NCIT:C150153	MONDO:excludeNonDisease
NCIT:C150154	MONDO:excludeNonDisease
NCIT:C150155	MONDO:excludeNonDisease
NCIT:C150157	MONDO:excludeNonDisease
NCIT:C150158	MONDO:excludeNonDisease
NCIT:C150159	MONDO:excludeNonDisease
NCIT:C150160	MONDO:excludeNonDisease
NCIT:C150161	MONDO:excludeNonDisease
NCIT:C150162	MONDO:excludeNonDisease
NCIT:C150163	MONDO:excludeNonDisease
NCIT:C150164	MONDO:excludeNonDisease
NCIT:C150165	MONDO:excludeNonDisease
NCIT:C150166	MONDO:excludeNonDisease
NCIT:C150167	MONDO:excludeNonDisease
NCIT:C150168	MONDO:excludeNonDisease
NCIT:C150169	MONDO:excludeNonDisease
NCIT:C150170	MONDO:excludeNonDisease
NCIT:C150171	MONDO:excludeNonDisease
NCIT:C150172	MONDO:excludeNonDisease
NCIT:C150173	MONDO:excludeNonDisease
NCIT:C150174	MONDO:excludeNonDisease
NCIT:C150175	MONDO:excludeNonDisease
NCIT:C150176	MONDO:excludeNonDisease
NCIT:C150177	MONDO:excludeNonDisease
NCIT:C150178	MONDO:excludeNonDisease
NCIT:C150179	MONDO:excludeNonDisease
NCIT:C150180	MONDO:excludeNonDisease
NCIT:C150181	MONDO:excludeNonDisease
NCIT:C150182	MONDO:excludeNonDisease
NCIT:C150183	MONDO:excludeNonDisease
NCIT:C150184	MONDO:excludeNonDisease
NCIT:C150185	MONDO:excludeNonDisease
NCIT:C150186	MONDO:excludeNonDisease
NCIT:C150187	MONDO:excludeNonDisease
NCIT:C150188	MONDO:excludeNonDisease
NCIT:C150189	MONDO:excludeNonDisease
NCIT:C150190	MONDO:excludeNonDisease
NCIT:C150192	MONDO:excludeNonDisease
NCIT:C150193	MONDO:excludeNonDisease
NCIT:C150194	MONDO:excludeNonDisease
NCIT:C150195	MONDO:excludeNonDisease
NCIT:C150196	MONDO:excludeNonDisease
NCIT:C150197	MONDO:excludeNonDisease
NCIT:C150198	MONDO:excludeNonDisease
NCIT:C150199	MONDO:excludeNonDisease
NCIT:C1502	MONDO:excludeNonDisease
NCIT:C150200	MONDO:excludeNonDisease
NCIT:C150203	MONDO:excludeNonDisease
NCIT:C150205	MONDO:excludeNonDisease
NCIT:C150208	MONDO:excludeNonDisease
NCIT:C150214	MONDO:excludeNonDisease
NCIT:C150215	MONDO:excludeNonDisease
NCIT:C150216	MONDO:excludeNonDisease
NCIT:C150217	MONDO:excludeNonDisease
NCIT:C150218	MONDO:excludeNonDisease
NCIT:C150220	MONDO:excludeNonDisease
NCIT:C150221	MONDO:excludeNonDisease
NCIT:C150223	MONDO:excludeNonDisease
NCIT:C150224	MONDO:excludeNonDisease
NCIT:C150225	MONDO:excludeNonDisease
NCIT:C150226	MONDO:excludeNonDisease
NCIT:C150227	MONDO:excludeNonDisease
NCIT:C150228	MONDO:excludeNonDisease
NCIT:C150229	MONDO:excludeNonDisease
NCIT:C150230	MONDO:excludeNonDisease
NCIT:C150231	MONDO:excludeNonDisease
NCIT:C150232	MONDO:excludeNonDisease
NCIT:C150233	MONDO:excludeNonDisease
NCIT:C150234	MONDO:excludeNonDisease
NCIT:C150235	MONDO:excludeNonDisease
NCIT:C150236	MONDO:excludeNonDisease
NCIT:C150237	MONDO:excludeNonDisease
NCIT:C150238	MONDO:excludeNonDisease
NCIT:C150239	MONDO:excludeNonDisease
NCIT:C150240	MONDO:excludeNonDisease
NCIT:C150241	MONDO:excludeNonDisease
NCIT:C150243	MONDO:excludeNonDisease
NCIT:C150244	MONDO:excludeNonDisease
NCIT:C150245	MONDO:excludeNonDisease
NCIT:C150246	MONDO:excludeNonDisease
NCIT:C150247	MONDO:excludeNonDisease
NCIT:C150248	MONDO:excludeNonDisease
NCIT:C150249	MONDO:excludeNonDisease
NCIT:C150250	MONDO:excludeNonDisease
NCIT:C150251	MONDO:excludeNonDisease
NCIT:C150252	MONDO:excludeNonDisease
NCIT:C150253	MONDO:excludeNonDisease
NCIT:C150254	MONDO:excludeNonDisease
NCIT:C150255	MONDO:excludeNonDisease
NCIT:C150256	MONDO:excludeNonDisease
NCIT:C150257	MONDO:excludeNonDisease
NCIT:C150258	MONDO:excludeNonDisease
NCIT:C150259	MONDO:excludeNonDisease
NCIT:C150260	MONDO:excludeNonDisease
NCIT:C150261	MONDO:excludeNonDisease
NCIT:C150262	MONDO:excludeNonDisease
NCIT:C150263	MONDO:excludeNonDisease
NCIT:C150264	MONDO:excludeNonDisease
NCIT:C150265	MONDO:excludeNonDisease
NCIT:C150266	MONDO:excludeNonDisease
NCIT:C150267	MONDO:excludeNonDisease
NCIT:C150268	MONDO:excludeNonDisease
NCIT:C150269	MONDO:excludeNonDisease
NCIT:C150270	MONDO:excludeNonDisease
NCIT:C150271	MONDO:excludeNonDisease
NCIT:C150272	MONDO:excludeNonDisease
NCIT:C150273	MONDO:excludeNonDisease
NCIT:C150274	MONDO:excludeNonDisease
NCIT:C150275	MONDO:excludeNonDisease
NCIT:C150276	MONDO:excludeNonDisease
NCIT:C150277	MONDO:excludeNonDisease
NCIT:C150278	MONDO:excludeNonDisease
NCIT:C150279	MONDO:excludeNonDisease
NCIT:C150280	MONDO:excludeNonDisease
NCIT:C150283	MONDO:excludeNonDisease
NCIT:C150284	MONDO:excludeNonDisease
NCIT:C150285	MONDO:excludeNonDisease
NCIT:C150286	MONDO:excludeNonDisease
NCIT:C150287	MONDO:excludeNonDisease
NCIT:C150288	MONDO:excludeNonDisease
NCIT:C150289	MONDO:excludeNonDisease
NCIT:C150290	MONDO:excludeNonDisease
NCIT:C150291	MONDO:excludeNonDisease
NCIT:C150292	MONDO:excludeNonDisease
NCIT:C150293	MONDO:excludeNonDisease
NCIT:C150294	MONDO:excludeNonDisease
NCIT:C150295	MONDO:excludeNonDisease
NCIT:C150296	MONDO:excludeNonDisease
NCIT:C150297	MONDO:excludeNonDisease
NCIT:C150298	MONDO:excludeNonDisease
NCIT:C150299	MONDO:excludeNonDisease
NCIT:C1503	MONDO:excludeNonDisease
NCIT:C150300	MONDO:excludeNonDisease
NCIT:C150301	MONDO:excludeNonDisease
NCIT:C150302	MONDO:excludeNonDisease
NCIT:C150303	MONDO:excludeNonDisease
NCIT:C150304	MONDO:excludeNonDisease
NCIT:C150305	MONDO:excludeNonDisease
NCIT:C150306	MONDO:excludeNonDisease
NCIT:C150307	MONDO:excludeNonDisease
NCIT:C150308	MONDO:excludeNonDisease
NCIT:C150309	MONDO:excludeNonDisease
NCIT:C15031	MONDO:excludeNonDisease
NCIT:C150310	MONDO:excludeNonDisease
NCIT:C150311	MONDO:excludeNonDisease
NCIT:C150312	MONDO:excludeNonDisease
NCIT:C150313	MONDO:excludeNonDisease
NCIT:C150314	MONDO:excludeNonDisease
NCIT:C150315	MONDO:excludeNonDisease
NCIT:C150317	MONDO:excludeNonDisease
NCIT:C150318	MONDO:excludeNonDisease
NCIT:C150319	MONDO:excludeNonDisease
NCIT:C150320	MONDO:excludeNonDisease
NCIT:C150321	MONDO:excludeNonDisease
NCIT:C150322	MONDO:excludeNonDisease
NCIT:C150323	MONDO:excludeNonDisease
NCIT:C150324	MONDO:excludeNonDisease
NCIT:C150325	MONDO:excludeNonDisease
NCIT:C150326	MONDO:excludeNonDisease
NCIT:C150327	MONDO:excludeNonDisease
NCIT:C150328	MONDO:excludeNonDisease
NCIT:C150329	MONDO:excludeNonDisease
NCIT:C150330	MONDO:excludeNonDisease
NCIT:C150331	MONDO:excludeNonDisease
NCIT:C150332	MONDO:excludeNonDisease
NCIT:C150333	MONDO:excludeNonDisease
NCIT:C150334	MONDO:excludeNonDisease
NCIT:C150335	MONDO:excludeNonDisease
NCIT:C150336	MONDO:excludeNonDisease
NCIT:C150337	MONDO:excludeNonDisease
NCIT:C150338	MONDO:excludeNonDisease
NCIT:C150339	MONDO:excludeNonDisease
NCIT:C150340	MONDO:excludeNonDisease
NCIT:C150341	MONDO:excludeNonDisease
NCIT:C150342	MONDO:excludeNonDisease
NCIT:C150343	MONDO:excludeNonDisease
NCIT:C150344	MONDO:excludeNonDisease
NCIT:C150345	MONDO:excludeNonDisease
NCIT:C150346	MONDO:excludeNonDisease
NCIT:C150347	MONDO:excludeNonDisease
NCIT:C150348	MONDO:excludeNonDisease
NCIT:C150349	MONDO:excludeNonDisease
NCIT:C150350	MONDO:excludeNonDisease
NCIT:C150351	MONDO:excludeNonDisease
NCIT:C150352	MONDO:excludeNonDisease
NCIT:C150353	MONDO:excludeNonDisease
NCIT:C150354	MONDO:excludeNonDisease
NCIT:C150355	MONDO:excludeNonDisease
NCIT:C150356	MONDO:excludeNonDisease
NCIT:C150357	MONDO:excludeNonDisease
NCIT:C150358	MONDO:excludeNonDisease
NCIT:C150360	MONDO:excludeNonDisease
NCIT:C150362	MONDO:excludeNonDisease
NCIT:C150363	MONDO:excludeNonDisease
NCIT:C150366	MONDO:excludeNonDisease
NCIT:C150367	MONDO:excludeNonDisease
NCIT:C150368	MONDO:excludeNonDisease
NCIT:C150369	MONDO:excludeNonDisease
NCIT:C150370	MONDO:excludeNonDisease
NCIT:C150371	MONDO:excludeNonDisease
NCIT:C150372	MONDO:excludeNonDisease
NCIT:C150373	MONDO:excludeNonDisease
NCIT:C150374	MONDO:excludeNonDisease
NCIT:C150375	MONDO:excludeNonDisease
NCIT:C150376	MONDO:excludeNonDisease
NCIT:C150377	MONDO:excludeNonDisease
NCIT:C150378	MONDO:excludeNonDisease
NCIT:C150379	MONDO:excludeNonDisease
NCIT:C150380	MONDO:excludeNonDisease
NCIT:C150381	MONDO:excludeNonDisease
NCIT:C150382	MONDO:excludeNonDisease
NCIT:C150383	MONDO:excludeNonDisease
NCIT:C150384	MONDO:excludeNonDisease
NCIT:C150385	MONDO:excludeNonDisease
NCIT:C150386	MONDO:excludeNonDisease
NCIT:C150387	MONDO:excludeNonDisease
NCIT:C150388	MONDO:excludeNonDisease
NCIT:C150389	MONDO:excludeNonDisease
NCIT:C150390	MONDO:excludeNonDisease
NCIT:C150392	MONDO:excludeNonDisease
NCIT:C150393	MONDO:excludeNonDisease
NCIT:C150394	MONDO:excludeNonDisease
NCIT:C150395	MONDO:excludeNonDisease
NCIT:C150397	MONDO:excludeNonDisease
NCIT:C150398	MONDO:excludeNonDisease
NCIT:C1504	MONDO:excludeNonDisease
NCIT:C150400	MONDO:excludeNonDisease
NCIT:C150401	MONDO:excludeNonDisease
NCIT:C150402	MONDO:excludeNonDisease
NCIT:C150403	MONDO:excludeNonDisease
NCIT:C150405	MONDO:excludeNonDisease
NCIT:C150408	MONDO:excludeNonDisease
NCIT:C150409	MONDO:excludeNonDisease
NCIT:C150410	MONDO:excludeNonDisease
NCIT:C150411	MONDO:excludeNonDisease
NCIT:C150412	MONDO:excludeNonDisease
NCIT:C150413	MONDO:excludeNonDisease
NCIT:C150414	MONDO:excludeNonDisease
NCIT:C150415	MONDO:excludeNonDisease
NCIT:C150416	MONDO:excludeNonDisease
NCIT:C150417	MONDO:excludeNonDisease
NCIT:C150418	MONDO:excludeNonDisease
NCIT:C150419	MONDO:excludeNonDisease
NCIT:C150420	MONDO:excludeNonDisease
NCIT:C150421	MONDO:excludeNonDisease
NCIT:C150422	MONDO:excludeNonDisease
NCIT:C150423	MONDO:excludeNonDisease
NCIT:C150424	MONDO:excludeNonDisease
NCIT:C150425	MONDO:excludeNonDisease
NCIT:C150426	MONDO:excludeNonDisease
NCIT:C150427	MONDO:excludeNonDisease
NCIT:C150428	MONDO:excludeNonDisease
NCIT:C150429	MONDO:excludeNonDisease
NCIT:C15043	MONDO:excludeNonDisease
NCIT:C150430	MONDO:excludeNonDisease
NCIT:C150431	MONDO:excludeNonDisease
NCIT:C150432	MONDO:excludeNonDisease
NCIT:C150433	MONDO:excludeNonDisease
NCIT:C150434	MONDO:excludeNonDisease
NCIT:C150435	MONDO:excludeNonDisease
NCIT:C150436	MONDO:excludeNonDisease
NCIT:C150437	MONDO:excludeNonDisease
NCIT:C150438	MONDO:excludeNonDisease
NCIT:C150439	MONDO:excludeNonDisease
NCIT:C150440	MONDO:excludeNonDisease
NCIT:C150441	MONDO:excludeNonDisease
NCIT:C150442	MONDO:excludeNonDisease
NCIT:C150443	MONDO:excludeNonDisease
NCIT:C150444	MONDO:excludeNonDisease
NCIT:C150445	MONDO:excludeNonDisease
NCIT:C150446	MONDO:excludeNonDisease
NCIT:C150447	MONDO:excludeNonDisease
NCIT:C150448	MONDO:excludeNonDisease
NCIT:C150449	MONDO:excludeNonDisease
NCIT:C150450	MONDO:excludeNonDisease
NCIT:C150451	MONDO:excludeNonDisease
NCIT:C150452	MONDO:excludeNonDisease
NCIT:C150453	MONDO:excludeNonDisease
NCIT:C150454	MONDO:excludeNonDisease
NCIT:C150455	MONDO:excludeNonDisease
NCIT:C150456	MONDO:excludeNonDisease
NCIT:C150457	MONDO:excludeNonDisease
NCIT:C150458	MONDO:excludeNonDisease
NCIT:C150459	MONDO:excludeNonDisease
NCIT:C150460	MONDO:excludeNonDisease
NCIT:C150461	MONDO:excludeNonDisease
NCIT:C150462	MONDO:excludeNonDisease
NCIT:C150463	MONDO:excludeNonDisease
NCIT:C150464	MONDO:excludeNonDisease
NCIT:C150465	MONDO:excludeNonDisease
NCIT:C150466	MONDO:excludeNonDisease
NCIT:C150467	MONDO:excludeNonDisease
NCIT:C150468	MONDO:excludeNonDisease
NCIT:C150469	MONDO:excludeNonDisease
NCIT:C150470	MONDO:excludeNonDisease
NCIT:C150471	MONDO:excludeNonDisease
NCIT:C150472	MONDO:excludeNonDisease
NCIT:C150473	MONDO:excludeNonDisease
NCIT:C150474	MONDO:excludeNonDisease
NCIT:C150475	MONDO:excludeNonDisease
NCIT:C150476	MONDO:excludeNonDisease
NCIT:C150477	MONDO:excludeNonDisease
NCIT:C150478	MONDO:excludeNonDisease
NCIT:C150479	MONDO:excludeNonDisease
NCIT:C150480	MONDO:excludeNonDisease
NCIT:C150481	MONDO:excludeNonDisease
NCIT:C150482	MONDO:excludeNonDisease
NCIT:C150483	MONDO:excludeNonDisease
NCIT:C150484	MONDO:excludeNonDisease
NCIT:C150485	MONDO:excludeNonDisease
NCIT:C150486	MONDO:excludeNonDisease
NCIT:C150487	MONDO:excludeNonDisease
NCIT:C150489	MONDO:excludeNonDisease
NCIT:C15049	MONDO:excludeNonDisease
NCIT:C150490	MONDO:excludeNonDisease
NCIT:C150491	MONDO:excludeNonDisease
NCIT:C150492	MONDO:excludeNonDisease
NCIT:C150493	MONDO:excludeNonDisease
NCIT:C150494	MONDO:excludeNonDisease
NCIT:C150496	MONDO:excludeNonDisease
NCIT:C150497	MONDO:excludeNonDisease
NCIT:C150498	MONDO:excludeNonDisease
NCIT:C150499	MONDO:excludeNonDisease
NCIT:C1505	MONDO:excludeNonDisease
NCIT:C150500	MONDO:excludeNonDisease
NCIT:C150501	MONDO:excludeNonDisease
NCIT:C150502	MONDO:excludeNonDisease
NCIT:C150503	MONDO:excludeNonDisease
NCIT:C150507	MONDO:excludeNonDisease
NCIT:C150508	MONDO:excludeNonDisease
NCIT:C150509	MONDO:excludeNonDisease
NCIT:C150511	MONDO:excludeNonDisease
NCIT:C150517	MONDO:excludeNonDisease
NCIT:C150518	MONDO:excludeNonDisease
NCIT:C150520	MONDO:excludeNonDisease
NCIT:C150522	MONDO:excludeNonDisease
NCIT:C150523	MONDO:excludeNonDisease
NCIT:C150547	MONDO:excludeNonDisease
NCIT:C150548	MONDO:excludeNonDisease
NCIT:C150549	MONDO:excludeNonDisease
NCIT:C150550	MONDO:excludeNonDisease
NCIT:C150551	MONDO:excludeNonDisease
NCIT:C150553	MONDO:excludeNonDisease
NCIT:C150554	MONDO:excludeNonDisease
NCIT:C150555	MONDO:excludeNonDisease
NCIT:C150556	MONDO:excludeNonDisease
NCIT:C150558	MONDO:excludeNonDisease
NCIT:C150559	MONDO:excludeNonDisease
NCIT:C150560	MONDO:excludeNonDisease
NCIT:C150562	MONDO:excludeNonDisease
NCIT:C150563	MONDO:excludeNonDisease
NCIT:C150564	MONDO:excludeNonDisease
NCIT:C150565	MONDO:excludeNonDisease
NCIT:C150567	MONDO:excludeNonDisease
NCIT:C150568	MONDO:excludeNonDisease
NCIT:C150569	MONDO:excludeNonDisease
NCIT:C150571	MONDO:excludeNonDisease
NCIT:C150574	MONDO:excludeNonDisease
NCIT:C150575	MONDO:excludeNonDisease
NCIT:C150576	MONDO:excludeNonDisease
NCIT:C150582	MONDO:excludeNonDisease
NCIT:C150583	MONDO:excludeNonDisease
NCIT:C150584	MONDO:excludeNonDisease
NCIT:C150585	MONDO:excludeNonDisease
NCIT:C150586	MONDO:excludeNonDisease
NCIT:C150587	MONDO:excludeNonDisease
NCIT:C150590	MONDO:excludeNonDisease
NCIT:C150596	MONDO:excludeNonDisease
NCIT:C150599	MONDO:excludeNonDisease
NCIT:C1506	MONDO:excludeNonDisease
NCIT:C150601	MONDO:excludeNonDisease
NCIT:C150603	MONDO:excludeNonDisease
NCIT:C150608	MONDO:excludeNonDisease
NCIT:C150609	MONDO:excludeNonDisease
NCIT:C150612	MONDO:excludeNonDisease
NCIT:C150613	MONDO:excludeNonDisease
NCIT:C150614	MONDO:excludeNonDisease
NCIT:C150615	MONDO:excludeNonDisease
NCIT:C150616	MONDO:excludeNonDisease
NCIT:C150617	MONDO:excludeNonDisease
NCIT:C150618	MONDO:excludeNonDisease
NCIT:C150619	MONDO:excludeNonDisease
NCIT:C15062	MONDO:excludeNonDisease
NCIT:C150621	MONDO:excludeNonDisease
NCIT:C150623	MONDO:excludeNonDisease
NCIT:C150624	MONDO:excludeNonDisease
NCIT:C150625	MONDO:excludeNonDisease
NCIT:C150626	MONDO:excludeNonDisease
NCIT:C150627	MONDO:excludeNonDisease
NCIT:C150628	MONDO:excludeNonDisease
NCIT:C150629	MONDO:excludeNonDisease
NCIT:C150630	MONDO:excludeNonDisease
NCIT:C150631	MONDO:excludeNonDisease
NCIT:C150632	MONDO:excludeNonDisease
NCIT:C150633	MONDO:excludeNonDisease
NCIT:C150634	MONDO:excludeNonDisease
NCIT:C150636	MONDO:excludeNonDisease
NCIT:C150637	MONDO:excludeNonDisease
NCIT:C150638	MONDO:excludeNonDisease
NCIT:C150639	MONDO:excludeNonDisease
NCIT:C150640	MONDO:excludeNonDisease
NCIT:C150641	MONDO:excludeNonDisease
NCIT:C150642	MONDO:excludeNonDisease
NCIT:C150643	MONDO:excludeNonDisease
NCIT:C150644	MONDO:excludeNonDisease
NCIT:C150645	MONDO:excludeNonDisease
NCIT:C150646	MONDO:excludeNonDisease
NCIT:C150647	MONDO:excludeNonDisease
NCIT:C150648	MONDO:excludeNonDisease
NCIT:C150649	MONDO:excludeNonDisease
NCIT:C150650	MONDO:excludeNonDisease
NCIT:C150651	MONDO:excludeNonDisease
NCIT:C150652	MONDO:excludeNonDisease
NCIT:C150653	MONDO:excludeNonDisease
NCIT:C150654	MONDO:excludeNonDisease
NCIT:C150655	MONDO:excludeNonDisease
NCIT:C150656	MONDO:excludeNonDisease
NCIT:C150657	MONDO:excludeNonDisease
NCIT:C150658	MONDO:excludeNonDisease
NCIT:C150659	MONDO:excludeNonDisease
NCIT:C150660	MONDO:excludeNonDisease
NCIT:C150661	MONDO:excludeNonDisease
NCIT:C150662	MONDO:excludeNonDisease
NCIT:C150663	MONDO:excludeNonDisease
NCIT:C150664	MONDO:excludeNonDisease
NCIT:C150665	MONDO:excludeNonDisease
NCIT:C150666	MONDO:excludeNonDisease
NCIT:C150667	MONDO:excludeNonDisease
NCIT:C150668	MONDO:excludeNonDisease
NCIT:C150669	MONDO:excludeNonDisease
NCIT:C150671	MONDO:excludeNonDisease
NCIT:C150676	MONDO:excludeNonDisease
NCIT:C150677	MONDO:excludeNonDisease
NCIT:C150679	MONDO:excludeNonDisease
NCIT:C150680	MONDO:excludeNonDisease
NCIT:C150681	MONDO:excludeNonDisease
NCIT:C150682	MONDO:excludeNonDisease
NCIT:C150683	MONDO:excludeNonDisease
NCIT:C150684	MONDO:excludeNonDisease
NCIT:C150685	MONDO:excludeNonDisease
NCIT:C150686	MONDO:excludeNonDisease
NCIT:C150687	MONDO:excludeNonDisease
NCIT:C150688	MONDO:excludeNonDisease
NCIT:C150689	MONDO:excludeNonDisease
NCIT:C150690	MONDO:excludeNonDisease
NCIT:C150691	MONDO:excludeNonDisease
NCIT:C150693	MONDO:excludeNonDisease
NCIT:C150694	MONDO:excludeNonDisease
NCIT:C150695	MONDO:excludeNonDisease
NCIT:C150696	MONDO:excludeNonDisease
NCIT:C150697	MONDO:excludeNonDisease
NCIT:C150698	MONDO:excludeNonDisease
NCIT:C150699	MONDO:excludeNonDisease
NCIT:C1507	MONDO:excludeNonDisease
NCIT:C150700	MONDO:excludeNonDisease
NCIT:C150705	MONDO:excludeNonDisease
NCIT:C150706	MONDO:excludeNonDisease
NCIT:C150707	MONDO:excludeNonDisease
NCIT:C150708	MONDO:excludeNonDisease
NCIT:C150709	MONDO:excludeNonDisease
NCIT:C150710	MONDO:excludeNonDisease
NCIT:C150711	MONDO:excludeNonDisease
NCIT:C150712	MONDO:excludeNonDisease
NCIT:C150713	MONDO:excludeNonDisease
NCIT:C150714	MONDO:excludeNonDisease
NCIT:C150715	MONDO:excludeNonDisease
NCIT:C150716	MONDO:excludeNonDisease
NCIT:C150717	MONDO:excludeNonDisease
NCIT:C150718	MONDO:excludeNonDisease
NCIT:C150719	MONDO:excludeNonDisease
NCIT:C150720	MONDO:excludeNonDisease
NCIT:C150721	MONDO:excludeNonDisease
NCIT:C150722	MONDO:excludeNonDisease
NCIT:C150723	MONDO:excludeNonDisease
NCIT:C150724	MONDO:excludeNonDisease
NCIT:C150725	MONDO:excludeNonDisease
NCIT:C150727	MONDO:excludeNonDisease
NCIT:C150728	MONDO:excludeNonDisease
NCIT:C150729	MONDO:excludeNonDisease
NCIT:C150730	MONDO:excludeNonDisease
NCIT:C150731	MONDO:excludeNonDisease
NCIT:C150732	MONDO:excludeNonDisease
NCIT:C150733	MONDO:excludeNonDisease
NCIT:C150734	MONDO:excludeNonDisease
NCIT:C150735	MONDO:excludeNonDisease
NCIT:C150736	MONDO:excludeNonDisease
NCIT:C150742	MONDO:excludeNonDisease
NCIT:C150743	MONDO:excludeNonDisease
NCIT:C150744	MONDO:excludeNonDisease
NCIT:C150745	MONDO:excludeNonDisease
NCIT:C150746	MONDO:excludeNonDisease
NCIT:C150747	MONDO:excludeNonDisease
NCIT:C150748	MONDO:excludeNonDisease
NCIT:C150749	MONDO:excludeNonDisease
NCIT:C150750	MONDO:excludeNonDisease
NCIT:C150751	MONDO:excludeNonDisease
NCIT:C150752	MONDO:excludeNonDisease
NCIT:C150753	MONDO:excludeNonDisease
NCIT:C150754	MONDO:excludeNonDisease
NCIT:C150755	MONDO:excludeNonDisease
NCIT:C150756	MONDO:excludeNonDisease
NCIT:C150757	MONDO:excludeNonDisease
NCIT:C150758	MONDO:excludeNonDisease
NCIT:C150759	MONDO:excludeNonDisease
NCIT:C150760	MONDO:excludeNonDisease
NCIT:C150761	MONDO:excludeNonDisease
NCIT:C150762	MONDO:excludeNonDisease
NCIT:C150763	MONDO:excludeNonDisease
NCIT:C150764	MONDO:excludeNonDisease
NCIT:C150765	MONDO:excludeNonDisease
NCIT:C150766	MONDO:excludeNonDisease
NCIT:C150767	MONDO:excludeNonDisease
NCIT:C150768	MONDO:excludeNonDisease
NCIT:C150769	MONDO:excludeNonDisease
NCIT:C150770	MONDO:excludeNonDisease
NCIT:C150771	MONDO:excludeNonDisease
NCIT:C150772	MONDO:excludeNonDisease
NCIT:C150773	MONDO:excludeNonDisease
NCIT:C150774	MONDO:excludeNonDisease
NCIT:C150775	MONDO:excludeNonDisease
NCIT:C150776	MONDO:excludeNonDisease
NCIT:C150777	MONDO:excludeNonDisease
NCIT:C150778	MONDO:excludeNonDisease
NCIT:C150779	MONDO:excludeNonDisease
